uuid,rol_sii,area_ha,tier,tipo,titular_documental,estado_titularidad,nombre,centroide_lon,centroide_lat,manz_sii,predio_num,sector,estado_sii,conflictos,hipotesis,fuentes,alias_historicos
ec779edb4ea6,24-90,62.0396,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-90,-70.8978799523,-29.2917218063,24.000000000000000,90.000000000000000,,V,,,,
cfc73097a803,160-7,61.2785,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 160-7,-71.3126215604,-29.32567679,160.000000000000000,7.000000000000000,,V,,,,
16732cf760a8,49-39,58.7424,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-39,-71.3705877651,-29.2518308633,49.000000000000000,39.000000000000000,,V,,,,
3b895f5845e2,24-69,56.0897,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-69,-71.0438477546,-29.3517011751,24.000000000000000,69.000000000000000,,V,,,,
65391fe61ca5,0-0,55.6629,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.2594736732,-29.6046410327,0.000000000000000,0.000000000000000,,V,,,,
6573392deca6,49-38,53.3059,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-38,-71.381664555,-29.2433071841,49.000000000000000,38.000000000000000,,V,,,,
c054a6411e1b,24-92,53.1859,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-92,-70.9234854601,-29.3284427795,24.000000000000000,92.000000000000000,,V,,,,
c17ec967cffb,0-0,52.8194,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.0361239428,-29.4266156792,0.000000000000000,0.000000000000000,Quebrada Cachiyuyo,V,,,,
c29c3065266f,160-2,51.2799,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 160-2,-71.3305683949,-29.304707325,160.000000000000000,2.000000000000000,,V,,,,
4682ec2c38b4,49-123,50.8436,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-123,-71.3924899859,-29.2415810803,49.000000000000000,123.000000000000000,,V,,,,
e17f37288205,49-163,50.8019,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-163,-71.4037933866,-29.2561975679,49.000000000000000,163.000000000000000,,V,,,,
29ab159031e5,50-57,49.2946,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 50-57,-70.9447878886,-29.3697688908,50.000000000000000,57.000000000000000,,V,,,,
8f904792af47,0-0,48.1009,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.3368587999,-29.5444051068,0.000000000000000,0.000000000000000,Isla Tilgo,V,,,,
34673a936e81,0-0,46.6766,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-70.9233222158,-29.3309819819,0.000000000000000,0.000000000000000,Quebrada El Pelicano,V,,,,
3157ab743e6c,0-0,45.9865,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.0271197212,-29.3516765878,0.000000000000000,0.000000000000000,,V,,,,
8097511ba4d5,0-0,45.6189,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.322451739,-29.3035494058,0.000000000000000,0.000000000000000,,V,,,,
85f0a7459aba,24-57,44.7075,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-57,-71.013390561,-29.3506022448,24.000000000000000,57.000000000000000,,V,,,,
1dc1010a4e63,49-348,43.669,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-348,-71.4155861926,-29.241862475,49.000000000000000,348.000000000000000,,V,,,,
80181c822afc,24-137,43.5883,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-137,-70.8254947504,-29.1592472615,24.000000000000000,137.000000000000000,,V,,,,
b98d901e6229,160-6,43.3514,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 160-6,-71.3411968043,-29.3234839148,160.000000000000000,6.000000000000000,,V,,,,
ad40017ab410,160-9,42.4996,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 160-9,-71.3358834429,-29.3218244407,160.000000000000000,9.000000000000000,,V,,,,
fa750774a303,0-0,42.3134,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-70.8644292692,-29.3959376558,0.000000000000000,0.000000000000000,Quebrada Los Choros,V,,,,
7a199cece86a,149-563,41.2653,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 149-563,-71.3000733093,-29.288825655,149.000000000000000,563.000000000000000,Los Choros,V,,,,
6161f22c08c1,51-5,40.3614,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 51-5,-71.1127723752,-29.3495324554,51.000000000000000,5.000000000000000,,V,,,,
2e831dd73d7c,149-562,39.5977,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 149-562,-71.3059690707,-29.2867229207,149.000000000000000,562.000000000000000,Los Choros,V,,,,
feaa2c1e833d,0-0,38.4063,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-70.9585411378,-29.3752263235,0.000000000000000,0.000000000000000,,V,,,,
529c85d9d8fd,0-0,37.7538,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-70.8487650404,-29.418288101,0.000000000000000,0.000000000000000,Quebrada Los Choros,V,,,,
85ccbd409794,180-1,34.9309,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 180-1,-71.0732500756,-29.3664825637,180.000000000000000,1.000000000000000,,V,,,,
5b0a5c8dcc49,24-145,34.4432,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-145,-71.0929735114,-29.369483426,24.000000000000000,145.000000000000000,,V,,,,
5757fe0b21ff,24-180,34.3237,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-180,-70.9175353092,-29.1455954375,24.000000000000000,180.000000000000000,,V,,,,
e714e7dedcb7,0-0,33.7524,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-70.8149767786,-29.4385917022,0.000000000000000,0.000000000000000,Quebrada Los Choros,V,,,,
2111a8fbf035,0-0,33.2375,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.0573053322,-29.3635132735,0.000000000000000,0.000000000000000,Quebrada Los Choros,V,,,,
05d969d206c8,0-0,30.7668,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-70.8257895932,-29.4341537748,0.000000000000000,0.000000000000000,Quebrada Los Choros,V,,,,
e979ff615a27,24-167,30.6325,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-167,-71.0314119976,-29.3549989586,24.000000000000000,167.000000000000000,Quebrada Los Choros,V,,,,
1d7c78ae704d,49-746,30.5989,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-746,-71.4010765903,-29.2288609936,49.000000000000000,746.000000000000000,,V,,,,
96b13caf0e41,0-0,30.5772,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-70.9512499793,-29.3746257236,0.000000000000000,0.000000000000000,,V,,,,
448362fb1837,49-338,29.6658,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-338,-71.3705968963,-29.2748221215,49.000000000000000,338.000000000000000,,V,,,,
2719ce0f23ec,24-169,27.9701,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-169,-71.0342540907,-29.3447256684,24.000000000000000,169.000000000000000,,V,,,,
d4324449041d,0-0,27.132,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.302858214,-29.2954151987,0.000000000000000,0.000000000000000,Los Choros,V,,,,
359759c808e5,24-54,26.9209,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-54,-71.0258495908,-29.3489629342,24.000000000000000,54.000000000000000,,V,,,,
3324fe862f03,0-0,25.3902,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.3719689162,-29.2612899172,0.000000000000000,0.000000000000000,,V,,,,
b7a17cf0270c,0-0,25.1815,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-70.8004678054,-29.4425793891,0.000000000000000,0.000000000000000,Quebrada Los Choros,V,,,,
3900d3669b42,0-0,24.7808,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.2185066074,-29.4897433397,0.000000000000000,0.000000000000000,,V,,,,
216188a7fedf,0-0,24.725,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.4198638086,-29.2648812907,0.000000000000000,0.000000000000000,Playa Los Choros,V,,,,
67e1effb571f,49-13,24.6387,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-13,-71.3442166041,-29.3008827603,49.000000000000000,13.000000000000000,,V,,,,
3b544bf94192,0-0,23.2727,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.3804879955,-29.2928364173,0.000000000000000,0.000000000000000,Playa Los Choros,V,,,,
5ef51ff01912,43-0,23.0649,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 43-0,-71.3199885523,-29.2904040954,43.000000000000000,0.000000000000000,Los Choros,V,,,,
b566ddd4d607,24-180,22.7734,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-180,-70.9126269812,-29.1389369559,24.000000000000000,180.000000000000000,,V,,,,
2178eabed705,30-5,21.1851,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 30-5,-71.3085076032,-29.450907819,30.000000000000000,5.000000000000000,,V,,,,
f5eed494e5b2,49-165,20.9134,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-165,-71.3988480738,-29.2547395445,49.000000000000000,165.000000000000000,,V,,,,
65896d069a44,51-20,20.4319,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 51-20,-71.0884036663,-29.3756189212,51.000000000000000,20.000000000000000,,V,,,,
11513249b0f7,0-0,19.8237,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.3406001118,-29.3277479601,0.000000000000000,0.000000000000000,Playa Los Choros,V,,,,
f1587f7ffcc8,0-0,19.3482,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-70.8567563806,-29.4049670839,0.000000000000000,0.000000000000000,Quebrada Los Choros,V,,,,
88dbc46ccaa1,49-354,17.9013,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-354,-71.3748349924,-29.2484941426,49.000000000000000,354.000000000000000,,V,,,,
34ec7e0e6392,0-0,17.8849,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.1694961738,-29.3372992458,0.000000000000000,0.000000000000000,,V,,,,
aa536cd9aac0,0-0,17.8776,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.395262405,-29.2692910136,0.000000000000000,0.000000000000000,,V,,,,
6adf0befa9ef,49-351,17.8148,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-351,-71.3789162477,-29.245411484,49.000000000000000,351.000000000000000,,V,,,,
565eb9846aee,49-13,17.7244,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-13,-71.1566531612,-29.3423733805,49.000000000000000,13.000000000000000,,V,,,,
bd9b777aa855,49-352,17.6835,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-352,-71.3775415546,-29.2464597117,49.000000000000000,352.000000000000000,,V,,,,
28f5aed230fd,49-39,17.3539,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-39,-71.3735291451,-29.2495965051,49.000000000000000,39.000000000000000,,V,,,,
597cbb75eacb,49-353,17.176,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-353,-71.3762247104,-29.2475193646,49.000000000000000,353.000000000000000,,V,,,,
2c48153c7535,160-11,16.7059,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 160-11,-71.3258746276,-29.318802359,160.000000000000000,11.000000000000000,,V,,,,
29cf6a34329a,49-13,16.1488,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-13,-71.3193559645,-29.2875971389,49.000000000000000,13.000000000000000,,V,,,,
338e6a1f1417,49-77,16.1306,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-77,-71.3938326035,-29.2703027842,49.000000000000000,77.000000000000000,,V,,,,
16b765e92549,49-344,15.471,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-344,-71.4075776089,-29.2501415571,49.000000000000000,344.000000000000000,,V,,,,
6e54b908f75f,0-0,15.3441,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.3906717032,-29.2423239668,0.000000000000000,0.000000000000000,,V,,,,
1d2d03523769,0-0,15.3223,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.5582567583,-29.5454905455,0.000000000000000,0.000000000000000,Islotes Pajaros,V,,,,
8fff44af166a,0-0,14.9537,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.3574066082,-29.4124311226,0.000000000000000,0.000000000000000,Isla Chungungo,V,,,,
168de25befe9,0-0,14.7945,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.3764230137,-29.2841542805,0.000000000000000,0.000000000000000,,V,,,,
3102cbc17c19,67-0,14.7533,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 67-0,-71.3252044247,-29.2979056746,67.000000000000000,0.000000000000000,,V,,,,
7eaaad2bfe02,49-149,14.3509,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-149,-71.4116907239,-29.2511005308,49.000000000000000,149.000000000000000,,V,,,,
c119f5499294,0-0,14.2306,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.3713290871,-29.2910397891,0.000000000000000,0.000000000000000,,V,,,,
a211a903a72e,24-61,14.1307,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-61,-71.0132662758,-29.3546474461,24.000000000000000,61.000000000000000,,V,,,,
956032c47952,24-125,14.0486,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-125,-70.8163159901,-29.1563453379,24.000000000000000,125.000000000000000,,V,,,,
2707db390470,0-0,13.5956,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.1952401867,-29.5126140637,0.000000000000000,0.000000000000000,La Higuera,V,,,,
6fb077e212cf,49-148,13.5662,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-148,-71.4130915772,-29.2500642008,49.000000000000000,148.000000000000000,,V,,,,
465805ee9644,0-0,13.3045,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.1726904192,-29.3285662704,0.000000000000000,0.000000000000000,,V,,,,
d0b18a6ed237,24-30,13.2246,3,desconocido,pendiente · dominante P2.1,CANDIDATO_pendiente_validacion,rol P2.1 dominante (17 ha),-71.2067096192,-29.5066233693,24.000000000000000,30.000000000000000,,V,,,P2.1 reporte 5 roles dominantes,
1b748574f033,0-0,13.2215,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.4214770054,-29.2422241791,0.000000000000000,0.000000000000000,,V,,,,
736d2c880e63,49-989,13.1894,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-989,-71.3197600017,-29.3348485301,49.000000000000000,989.000000000000000,,V,,,,
e6f5186697b9,160-1,12.8183,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 160-1,-71.3584410747,-29.3083450075,160.000000000000000,1.000000000000000,,V,,,,
2dcd9e098e5f,0-0,12.6881,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.2654145451,-29.4504252229,0.000000000000000,0.000000000000000,,V,,,,
f2ca0e9d347e,1490-0,12.351,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 1490-0,-71.4075140004,-29.2482719493,1490.000000000000000,0.000000000000000,,V,,,,
e8e200fa2ba3,33-7,12.3333,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 33-7,-71.3050486837,-29.4464687542,33.000000000000000,7.000000000000000,Chungungo,V,,,,
50f7af68b627,24-67,12.2902,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-67,-70.8161394986,-29.1611147291,24.000000000000000,67.000000000000000,,V,,,,
f77e4ebb55b0,24-170,12.0969,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-170,-71.0489443104,-29.3570995339,24.000000000000000,170.000000000000000,,V,,,,
c9ebc1f18841,49-343,12.0275,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-343,-71.4058485164,-29.2612516862,49.000000000000000,343.000000000000000,,V,,,,
d39a13228463,78-5,11.9743,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 78-5,-71.0455538108,-29.3670053449,78.000000000000000,5.000000000000000,,V,,,,
dfd0270019d2,0-0,11.7334,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.1363897944,-29.357796325,0.000000000000000,0.000000000000000,,V,,,,
7e46bf3cc5a8,33-437,11.3723,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 33-437,-71.2934056156,-29.4352415033,33.000000000000000,437.000000000000000,,V,,,,
f60e560863e1,51-21,11.2358,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 51-21,-71.1184562847,-29.3732547331,51.000000000000000,21.000000000000000,,V,,,,
30a20f333cb5,0-0,11.1082,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-70.8493855183,-29.4109140788,0.000000000000000,0.000000000000000,Quebrada Los Choros,V,,,,
f4d585756335,0-0,11.0244,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-70.7660091438,-29.4482707196,0.000000000000000,0.000000000000000,Quebrada Los Choros,V,,,,
ab8a9604cda8,24-143,10.9918,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-143,-71.1013125329,-29.3693921159,24.000000000000000,143.000000000000000,,V,,,,
9cfa107b6d02,49-148,10.9145,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-148,-71.4121771154,-29.2507072639,49.000000000000000,148.000000000000000,,V,,,,
9e62087c9b49,49-164,10.5567,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-164,-71.4083703576,-29.2594250987,49.000000000000000,164.000000000000000,,V,,,,
75133eafe395,62-12,10.4811,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 62-12,-71.4031966169,-29.266173761,62.000000000000000,12.000000000000000,,V,,,,
e2ee8d1ea2ae,79-26,10.4039,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 79-26,-70.9293629483,-29.3728255277,79.000000000000000,26.000000000000000,,V,,,,
c52a466194b9,51-72,10.3899,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 51-72,-71.0675028534,-29.366477043,51.000000000000000,72.000000000000000,,V,,,,
d574d28453b8,49-989,10.3008,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-989,-71.3170533668,-29.3320848981,49.000000000000000,989.000000000000000,,V,,,,
a4bcf187e2cd,160-13,10.23,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 160-13,-71.3228847275,-29.317910555,160.000000000000000,13.000000000000000,,V,,,,
d5cfbd493366,24-62,10.2274,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-62,-71.1068191994,-29.3675460947,24.000000000000000,62.000000000000000,,V,,,,
fbfae8725af0,160-12,10.167,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 160-12,-71.3246173218,-29.3159643376,160.000000000000000,12.000000000000000,,V,,,,
60d67b62cc44,160-14,10.1393,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 160-14,-71.3211749179,-29.3198149106,160.000000000000000,14.000000000000000,,V,,,,
d81bd5b0cac7,49-24,10.0607,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-24,-71.3489345262,-29.2685884776,49.000000000000000,24.000000000000000,,V,,,,
b311ec6fc867,24-144,9.9915,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-144,-71.0977796584,-29.3696681386,24.000000000000000,144.000000000000000,,V,,,,
466392312be3,0-0,9.9457,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.2449294247,-29.6077409921,0.000000000000000,0.000000000000000,,V,,,,
b7aa57f6d99b,24-68,9.7578,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-68,-70.822546015,-29.1678478741,24.000000000000000,68.000000000000000,,V,,,,
dc4e881692e3,49-652,9.6356,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-652,-71.405007178,-29.2618854432,49.000000000000000,652.000000000000000,,V,,,,
07356fb3a922,24-121,9.6296,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-121,-71.0999517335,-29.3668164052,24.000000000000000,121.000000000000000,,V,,,,
2846ed5bff49,0-0,9.6101,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.2068264977,-29.5126905192,0.000000000000000,0.000000000000000,,V,,,,
d54a1262d47b,24-168,9.4344,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-168,-71.025538341,-29.3550106878,24.000000000000000,168.000000000000000,,V,,,,
21ef7a4426ac,24-63,9.0656,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-63,-71.057125673,-29.3588367871,24.000000000000000,63.000000000000000,,V,,,,
31828ba397b9,30-10,9.0279,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 30-10,-71.3048916209,-29.4410506364,30.000000000000000,10.000000000000000,,V,,,,
03d884efa652,0-0,8.8422,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.2004656779,-29.516664282,0.000000000000000,0.000000000000000,La Higuera,V,,,,
b4ad947fe570,24-54,8.8263,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-54,-71.0327474822,-29.3501308801,24.000000000000000,54.000000000000000,,V,,,,
531299e69c5e,149-345,8.8204,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 149-345,-71.4841690432,-29.2022912296,149.000000000000000,345.000000000000000,,V,,,,
ecd7a4bb8bf2,181-0,8.4658,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 181-0,-71.3819506936,-29.2819090963,181.000000000000000,0.000000000000000,,V,,,,
81cc4c35d863,24-124,8.3397,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 24-124,-70.8190373045,-29.1598714876,24.000000000000000,124.000000000000000,,V,,,,
ec3ea013a927,0-0,8.1205,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.1156324132,-29.3718566965,0.000000000000000,0.000000000000000,El Trapiche,V,,,,
a3e288748108,33-439,7.9396,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 33-439,-71.2990047936,-29.4311338285,33.000000000000000,439.000000000000000,,V,,,,
3eca157ba55e,0-0,7.9192,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.3255701808,-29.2999762547,0.000000000000000,0.000000000000000,,V,,,,
5c00e0744cc9,46-240,7.6866,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 46-240,-71.1339752355,-29.3585236962,46.000000000000000,240.000000000000000,Quebrada Los Choros,V,,,,
594e46e1ec67,0-0,7.555,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.1943426533,-29.5102171296,0.000000000000000,0.000000000000000,,V,,,,
2e357002ad57,42-1,7.4264,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 42-1,-71.0840369197,-29.3756363252,42.000000000000000,1.000000000000000,,V,,,,
a16ea2e92bf4,51-76,7.32,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 51-76,-71.0959096285,-29.3731857929,51.000000000000000,76.000000000000000,,V,,,,
4be5515f276c,49-746,7.3051,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-746,-71.4020296879,-29.226744731,49.000000000000000,746.000000000000000,,V,,,,
7662202de1b0,78-6,7.2318,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 78-6,-70.9171032422,-29.1743154249,78.000000000000000,6.000000000000000,,V,,,,
81e88720c6df,51-19,7.1815,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 51-19,-71.0698338847,-29.3675072895,51.000000000000000,19.000000000000000,,V,,,,
eea9e72ffee5,0-0,7.1587,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.2033053219,-29.516093108,0.000000000000000,0.000000000000000,,V,,,,
f5e5ebcda97e,0-0,7.0436,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.3052851708,-29.2904803537,0.000000000000000,0.000000000000000,Los Choros,V,,,,
2bf8ec22bda2,49-51,6.8267,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-51,-71.3287387352,-29.289843037,49.000000000000000,51.000000000000000,,V,,,,
1e33ac20da51,149-548,6.8261,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 149-548,-71.4149963916,-29.2528186115,149.000000000000000,548.000000000000000,,V,,,,
bcffc5b8070b,49-746,6.7705,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-746,-71.4028730961,-29.2261489284,49.000000000000000,746.000000000000000,,V,,,,
3ce85273e915,0-0,6.6335,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.0164605493,-29.3520707477,0.000000000000000,0.000000000000000,,V,,,,
26982019c733,43-27,6.5099,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 43-27,-71.3199539384,-29.2932701459,43.000000000000000,27.000000000000000,,V,,,,
6eafa6c4f123,0-0,6.3984,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.2058730178,-29.5150423186,0.000000000000000,0.000000000000000,,V,,,,
08d9b700252d,0-0,6.1793,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.3327780373,-29.4842883988,0.000000000000000,0.000000000000000,Islote Los Farallones,V,,,,
3fc67dabd7c6,0-0,6.1656,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.2035342638,-29.5095481459,0.000000000000000,0.000000000000000,,V,,,,
d71089e0b5a4,30-22,5.9332,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 30-22,-71.3004259453,-29.4516940113,30.000000000000000,22.000000000000000,Cruz Grande,V,,,,
67d3fd56cae1,68-1,5.854,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 68-1,-71.4257669333,-29.2479312295,68.000000000000000,1.000000000000000,,V,,,,
5ecc37a82c25,49-41,5.6658,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-41,-71.4049600428,-29.2631671013,49.000000000000000,41.000000000000000,,V,,,,
3342ae7da53c,49-24,5.4202,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 49-24,-71.3504631132,-29.2689530562,49.000000000000000,24.000000000000000,,V,,,,
13b1d62eb3f8,0-0,5.3023,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.3265924155,-29.4942027766,0.000000000000000,0.000000000000000,Totoralillo,V,,,,
20d611db47da,30-11,5.2881,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 30-11,-71.304408683,-29.4428772228,30.000000000000000,11.000000000000000,,V,,,,
4d721cb96341,0-0,5.2696,3,desconocido,DESCONOCIDO,NO_INVESTIGADO,rol 0-0,-71.1987094273,-29.5149918221,0.000000000000000,0.000000000000000,,V,,,,
